"User_ID";"Campaign";"Channel";"Last_Touch_Time";"Conversion_Date";"Revenue"
"U03370";"UGC Campaign";"TikTok Ads";"2025-01-18 00:00:00";"2025-01-19 00:00:00";1073.29
"U03372";"Brand Search";"Google Ads";"2025-02-20 00:00:00";"2025-02-22 00:00:00";373.13
"U03377";"Generic Search";"Google Ads";"2025-06-21 00:00:00";"2025-06-22 00:00:00";145.97
"U03387";"Brand Search";"Google Ads";"2025-05-03 00:00:00";"2025-05-03 00:00:00";952.65
"U03397";"Retargeting";"Facebook Ads";"2025-05-29 00:00:00";"2025-05-29 00:00:00";1010.1
"U03399";"Lookalike Audience";"Facebook Ads";"2025-02-06 00:00:00";"2025-02-07 00:00:00";1034.88
"U03408";"UGC Campaign";"TikTok Ads";"2025-04-02 00:00:00";"2025-04-02 00:00:00";211.56
"U03410";"Brand Search";"Google Ads";"2025-03-15 00:00:00";"2025-03-16 00:00:00";285.51
"U03419";"Awareness Blast";"TikTok Ads";"2025-04-20 00:00:00";"2025-04-21 00:00:00";100.54
"U03432";"Brand Search";"Google Ads";"2025-07-04 00:00:00";"2025-07-06 00:00:00";479.04
"U03437";"SEO Blog";"Organic Search";"2025-05-16 00:00:00";"2025-05-19 00:00:00";673.46
"U03451";"Retargeting";"Facebook Ads";"2025-03-16 00:00:00";"2025-03-16 00:00:00";1111.52
"U03454";"UGC Campaign";"TikTok Ads";"2025-07-01 00:00:00";"2025-07-01 00:00:00";632.33
"U03484";"Winter Sale";"Facebook Ads";"2025-01-05 00:00:00";"2025-01-05 00:00:00";736.36
"U03486";"SEO Blog";"Organic Search";"2025-03-28 00:00:00";"2025-03-29 00:00:00";85.3
"U03487";"Influencer Push";"TikTok Ads";"2025-02-28 00:00:00";"2025-03-01 00:00:00";846.55
"U03489";"Winter Sale";"Facebook Ads";"2025-06-10 00:00:00";"2025-06-11 00:00:00";900.3
"U03492";"Winter Sale";"Facebook Ads";"2025-05-19 00:00:00";"2025-05-19 00:00:00";1067.17
"U03508";"UGC Campaign";"TikTok Ads";"2025-04-19 00:00:00";"2025-04-22 00:00:00";745.89
"U03512";"SEO Blog";"Organic Search";"2025-05-14 00:00:00";"2025-05-16 00:00:00";639.46
"U03519";"Competitor Search";"Google Ads";"2025-05-11 00:00:00";"2025-05-14 00:00:00";202.62
"U03530";"Brand Search";"Google Ads";"2025-04-08 00:00:00";"2025-04-09 00:00:00";86.88
"U03532";"Generic Search";"Google Ads";"2025-03-14 00:00:00";"2025-03-16 00:00:00";115.77
"U03535";"Retargeting";"Facebook Ads";"2025-02-12 00:00:00";"2025-02-13 00:00:00";87.56
"U03536";"Generic Search";"Google Ads";"2025-01-28 00:00:00";"2025-01-29 00:00:00";472.64
"U03539";"Organic Landing";"Organic Search";"2025-03-29 00:00:00";"2025-03-31 00:00:00";266.24
"U03547";"Influencer Push";"TikTok Ads";"2025-01-15 00:00:00";"2025-01-15 00:00:00";964.59
"U03573";"UGC Campaign";"TikTok Ads";"2025-05-23 00:00:00";"2025-05-26 00:00:00";449.07
"U03574";"SEO Blog";"Organic Search";"2025-01-23 00:00:00";"2025-01-24 00:00:00";1058.24
"U03586";"Awareness Blast";"TikTok Ads";"2025-06-14 00:00:00";"2025-06-16 00:00:00";957.93
"U03598";"SEO Blog";"Organic Search";"2025-03-29 00:00:00";"2025-04-01 00:00:00";665.08
"U03601";"Brand Search";"Google Ads";"2025-06-18 00:00:00";"2025-06-20 00:00:00";231.01
"U03607";"Generic Search";"Google Ads";"2025-04-09 00:00:00";"2025-04-10 00:00:00";427.55
"U03613";"Competitor Search";"Google Ads";"2025-01-25 00:00:00";"2025-01-26 00:00:00";696.07
"U03615";"Retargeting";"Facebook Ads";"2025-06-21 00:00:00";"2025-06-24 00:00:00";669.19
"U03618";"SEO Blog";"Organic Search";"2025-05-27 00:00:00";"2025-05-28 00:00:00";587.73
"U03619";"Organic Landing";"Organic Search";"2025-04-09 00:00:00";"2025-04-10 00:00:00";773.91
"U03628";"Winter Sale";"Facebook Ads";"2025-04-20 00:00:00";"2025-04-21 00:00:00";351.23
"U03629";"Influencer Push";"TikTok Ads";"2025-05-06 00:00:00";"2025-05-08 00:00:00";383.08
"U03634";"Brand Search";"Google Ads";"2025-04-26 00:00:00";"2025-04-29 00:00:00";305.61
"U03639";"Competitor Search";"Google Ads";"2025-02-04 00:00:00";"2025-02-07 00:00:00";252.46
"U03641";"Awareness Blast";"TikTok Ads";"2025-04-29 00:00:00";"2025-05-01 00:00:00";94.24
"U03646";"Retargeting";"Facebook Ads";"2025-06-05 00:00:00";"2025-06-06 00:00:00";825.14
"U03655";"Organic Landing";"Organic Search";"2025-01-06 00:00:00";"2025-01-06 00:00:00";685.01
"U03661";"Influencer Push";"TikTok Ads";"2025-05-07 00:00:00";"2025-05-10 00:00:00";1192.96
"U03664";"Organic Landing";"Organic Search";"2025-03-19 00:00:00";"2025-03-21 00:00:00";78.69
"U03669";"UGC Campaign";"TikTok Ads";"2025-03-18 00:00:00";"2025-03-20 00:00:00";914.83
"U03699";"Awareness Blast";"TikTok Ads";"2025-06-12 00:00:00";"2025-06-14 00:00:00";417.42
"U03717";"Retargeting";"Facebook Ads";"2025-02-09 00:00:00";"2025-02-10 00:00:00";821.12
"U03718";"Generic Search";"Google Ads";"2025-05-01 00:00:00";"2025-05-03 00:00:00";991.1
"U03719";"UGC Campaign";"TikTok Ads";"2025-03-28 00:00:00";"2025-03-30 00:00:00";760.77
"U03720";"SEO Blog";"Organic Search";"2025-06-23 00:00:00";"2025-06-24 00:00:00";674.46
"U03721";"Influencer Push";"TikTok Ads";"2025-06-06 00:00:00";"2025-06-07 00:00:00";870.35
"U03736";"SEO Blog";"Organic Search";"2025-01-11 00:00:00";"2025-01-12 00:00:00";426.63
"U03739";"Organic Landing";"Organic Search";"2025-06-28 00:00:00";"2025-06-28 00:00:00";1186.48
"U03756";"Winter Sale";"Facebook Ads";"2025-07-07 00:00:00";"2025-07-09 00:00:00";309.81
"U03761";"Organic Landing";"Organic Search";"2025-05-17 00:00:00";"2025-05-19 00:00:00";711.75
"U03766";"Awareness Blast";"TikTok Ads";"2025-01-07 00:00:00";"2025-01-09 00:00:00";113.79
"U03768";"Generic Search";"Google Ads";"2025-01-22 00:00:00";"2025-01-24 00:00:00";473.38
"U03774";"SEO Blog";"Organic Search";"2025-02-16 00:00:00";"2025-02-17 00:00:00";886.39
"U03778";"Lookalike Audience";"Facebook Ads";"2025-04-08 00:00:00";"2025-04-10 00:00:00";645.27
"U03779";"Organic Landing";"Organic Search";"2025-06-07 00:00:00";"2025-06-08 00:00:00";777.75
"U03789";"Awareness Blast";"TikTok Ads";"2025-05-28 00:00:00";"2025-05-28 00:00:00";1144.63
"U03790";"UGC Campaign";"TikTok Ads";"2025-04-30 00:00:00";"2025-05-02 00:00:00";896.55
"U03794";"UGC Campaign";"TikTok Ads";"2025-02-18 00:00:00";"2025-02-21 00:00:00";673.46
"U03796";"Retargeting";"Facebook Ads";"2025-06-16 00:00:00";"2025-06-17 00:00:00";958.1
"U03801";"SEO Blog";"Organic Search";"2025-04-09 00:00:00";"2025-04-11 00:00:00";459.39
"U03808";"Lookalike Audience";"Facebook Ads";"2025-03-18 00:00:00";"2025-03-21 00:00:00";743.48
"U03814";"Lookalike Audience";"Facebook Ads";"2025-07-06 00:00:00";"2025-07-07 00:00:00";937.81
"U03816";"Organic Landing";"Organic Search";"2025-02-20 00:00:00";"2025-02-20 00:00:00";123.97
"U03819";"Brand Search";"Google Ads";"2025-03-29 00:00:00";"2025-03-31 00:00:00";498.72
"U03824";"UGC Campaign";"TikTok Ads";"2025-06-19 00:00:00";"2025-06-20 00:00:00";461.34
"U03825";"Competitor Search";"Google Ads";"2025-04-20 00:00:00";"2025-04-21 00:00:00";470.57
"U03829";"UGC Campaign";"TikTok Ads";"2025-03-15 00:00:00";"2025-03-16 00:00:00";118.64
"U03842";"Organic Landing";"Organic Search";"2025-03-14 00:00:00";"2025-03-15 00:00:00";702.87
"U03843";"Competitor Search";"Google Ads";"2025-06-29 00:00:00";"2025-07-01 00:00:00";1091.67
"U03862";"Brand Search";"Google Ads";"2025-02-19 00:00:00";"2025-02-20 00:00:00";970.03
"U03874";"Competitor Search";"Google Ads";"2025-05-27 00:00:00";"2025-05-28 00:00:00";1013.97
"U03882";"Organic Landing";"Organic Search";"2025-01-23 00:00:00";"2025-01-23 00:00:00";942.56
"U03885";"Retargeting";"Facebook Ads";"2025-02-14 00:00:00";"2025-02-17 00:00:00";897.28
"U03891";"Competitor Search";"Google Ads";"2025-04-25 00:00:00";"2025-04-26 00:00:00";752.69
"U03892";"Lookalike Audience";"Facebook Ads";"2025-07-01 00:00:00";"2025-07-03 00:00:00";740.95
"U03895";"Organic Landing";"Organic Search";"2025-06-06 00:00:00";"2025-06-08 00:00:00";422.5
"U03901";"Influencer Push";"TikTok Ads";"2025-01-25 00:00:00";"2025-01-27 00:00:00";1180.86
"U03909";"Competitor Search";"Google Ads";"2025-02-04 00:00:00";"2025-02-06 00:00:00";193.0
"U03915";"Awareness Blast";"TikTok Ads";"2025-06-16 00:00:00";"2025-06-17 00:00:00";1074.15
"U03936";"SEO Blog";"Organic Search";"2025-03-28 00:00:00";"2025-03-30 00:00:00";917.68
"U03940";"Competitor Search";"Google Ads";"2025-05-02 00:00:00";"2025-05-04 00:00:00";1006.02
"U03944";"Organic Landing";"Organic Search";"2025-04-02 00:00:00";"2025-04-03 00:00:00";162.96
"U03946";"Influencer Push";"TikTok Ads";"2025-05-25 00:00:00";"2025-05-25 00:00:00";529.45
"U03965";"UGC Campaign";"TikTok Ads";"2025-01-18 00:00:00";"2025-01-20 00:00:00";642.58
"U03972";"Brand Search";"Google Ads";"2025-07-04 00:00:00";"2025-07-05 00:00:00";634.14
"U03979";"Brand Search";"Google Ads";"2025-04-27 00:00:00";"2025-04-29 00:00:00";676.71
"U03985";"Influencer Push";"TikTok Ads";"2025-02-10 00:00:00";"2025-02-12 00:00:00";537.48
"U03987";"Organic Landing";"Organic Search";"2025-07-01 00:00:00";"2025-07-03 00:00:00";1059.08
"U03988";"Generic Search";"Google Ads";"2025-01-21 00:00:00";"2025-01-22 00:00:00";607.37
"U03992";"Generic Search";"Google Ads";"2025-04-07 00:00:00";"2025-04-09 00:00:00";777.68
"U03997";"Generic Search";"Google Ads";"2025-02-28 00:00:00";"2025-02-28 00:00:00";545.4
"U04001";"Competitor Search";"Google Ads";"2025-02-25 00:00:00";"2025-02-26 00:00:00";684.62
"U04004";"Winter Sale";"Facebook Ads";"2025-03-20 00:00:00";"2025-03-20 00:00:00";689.15
"U04005";"Generic Search";"Google Ads";"2025-02-23 00:00:00";"2025-02-25 00:00:00";1197.81
"U04008";"Generic Search";"Google Ads";"2025-04-29 00:00:00";"2025-04-30 00:00:00";913.44
"U04034";"Retargeting";"Facebook Ads";"2025-06-24 00:00:00";"2025-06-25 00:00:00";541.74
"U04048";"Brand Search";"Google Ads";"2025-02-28 00:00:00";"2025-03-01 00:00:00";473.86
"U04051";"Influencer Push";"TikTok Ads";"2025-02-02 00:00:00";"2025-02-03 00:00:00";492.89
"U04052";"Awareness Blast";"TikTok Ads";"2025-05-01 00:00:00";"2025-05-02 00:00:00";1043.63
"U04053";"Influencer Push";"TikTok Ads";"2025-05-06 00:00:00";"2025-05-07 00:00:00";677.57
"U04055";"Generic Search";"Google Ads";"2025-01-27 00:00:00";"2025-01-29 00:00:00";1162.22
"U04056";"Organic Landing";"Organic Search";"2025-02-22 00:00:00";"2025-02-24 00:00:00";412.83
"U04062";"Influencer Push";"TikTok Ads";"2025-02-26 00:00:00";"2025-02-26 00:00:00";1170.55
"U04066";"Organic Landing";"Organic Search";"2025-04-04 00:00:00";"2025-04-05 00:00:00";691.75
"U04075";"Organic Landing";"Organic Search";"2025-04-20 00:00:00";"2025-04-20 00:00:00";524.18
"U04081";"Generic Search";"Google Ads";"2025-06-11 00:00:00";"2025-06-13 00:00:00";601.45
"U04083";"SEO Blog";"Organic Search";"2025-03-04 00:00:00";"2025-03-05 00:00:00";537.52
"U04089";"Retargeting";"Facebook Ads";"2025-06-25 00:00:00";"2025-06-26 00:00:00";1154.87
"U04091";"Awareness Blast";"TikTok Ads";"2025-06-11 00:00:00";"2025-06-11 00:00:00";240.45
"U04096";"Awareness Blast";"TikTok Ads";"2025-05-06 00:00:00";"2025-05-09 00:00:00";501.24
"U04100";"Winter Sale";"Facebook Ads";"2025-06-17 00:00:00";"2025-06-19 00:00:00";454.17
"U04102";"Generic Search";"Google Ads";"2025-01-05 00:00:00";"2025-01-06 00:00:00";679.01
"U04111";"SEO Blog";"Organic Search";"2025-03-28 00:00:00";"2025-03-28 00:00:00";196.79
"U04113";"Generic Search";"Google Ads";"2025-03-21 00:00:00";"2025-03-23 00:00:00";437.63
"U04119";"Influencer Push";"TikTok Ads";"2025-07-03 00:00:00";"2025-07-04 00:00:00";814.42
"U04121";"Brand Search";"Google Ads";"2025-02-03 00:00:00";"2025-02-03 00:00:00";1026.88
"U04122";"Competitor Search";"Google Ads";"2025-04-12 00:00:00";"2025-04-12 00:00:00";413.86
"U04131";"Competitor Search";"Google Ads";"2025-01-30 00:00:00";"2025-02-01 00:00:00";649.89
"U04134";"Generic Search";"Google Ads";"2025-03-05 00:00:00";"2025-03-07 00:00:00";840.57
"U04142";"UGC Campaign";"TikTok Ads";"2025-06-04 00:00:00";"2025-06-04 00:00:00";835.45
"U04143";"SEO Blog";"Organic Search";"2025-05-02 00:00:00";"2025-05-02 00:00:00";677.31
"U04154";"SEO Blog";"Organic Search";"2025-03-23 00:00:00";"2025-03-25 00:00:00";356.02
"U04159";"Brand Search";"Google Ads";"2025-04-04 00:00:00";"2025-04-07 00:00:00";159.99
"U04161";"Brand Search";"Google Ads";"2025-01-29 00:00:00";"2025-01-30 00:00:00";738.82
"U04162";"Organic Landing";"Organic Search";"2025-01-19 00:00:00";"2025-01-21 00:00:00";246.89
"U04163";"Winter Sale";"Facebook Ads";"2025-03-19 00:00:00";"2025-03-19 00:00:00";1163.84
"U04176";"Winter Sale";"Facebook Ads";"2025-03-25 00:00:00";"2025-03-25 00:00:00";509.99
"U04182";"SEO Blog";"Organic Search";"2025-02-25 00:00:00";"2025-02-26 00:00:00";321.69
"U04183";"UGC Campaign";"TikTok Ads";"2025-06-05 00:00:00";"2025-06-08 00:00:00";894.13
"U04187";"Competitor Search";"Google Ads";"2025-04-08 00:00:00";"2025-04-10 00:00:00";246.52
"U04190";"Awareness Blast";"TikTok Ads";"2025-06-30 00:00:00";"2025-07-02 00:00:00";488.13
"U04196";"UGC Campaign";"TikTok Ads";"2025-02-21 00:00:00";"2025-02-23 00:00:00";771.57
"U04206";"Influencer Push";"TikTok Ads";"2025-05-09 00:00:00";"2025-05-11 00:00:00";427.0
"U04208";"Organic Landing";"Organic Search";"2025-05-25 00:00:00";"2025-05-26 00:00:00";1174.92
"U04215";"Organic Landing";"Organic Search";"2025-01-29 00:00:00";"2025-01-31 00:00:00";1161.82
"U04236";"Competitor Search";"Google Ads";"2025-04-08 00:00:00";"2025-04-09 00:00:00";492.69
"U04237";"Brand Search";"Google Ads";"2025-02-17 00:00:00";"2025-02-19 00:00:00";1168.74
"U04240";"Organic Landing";"Organic Search";"2025-04-02 00:00:00";"2025-04-05 00:00:00";418.26
"U04248";"SEO Blog";"Organic Search";"2025-02-02 00:00:00";"2025-02-03 00:00:00";662.63
"U04254";"Winter Sale";"Facebook Ads";"2025-02-20 00:00:00";"2025-02-20 00:00:00";822.08
"U04256";"Lookalike Audience";"Facebook Ads";"2025-02-06 00:00:00";"2025-02-06 00:00:00";782.05
"U04265";"UGC Campaign";"TikTok Ads";"2025-04-25 00:00:00";"2025-04-25 00:00:00";596.69
"U04272";"SEO Blog";"Organic Search";"2025-01-31 00:00:00";"2025-02-01 00:00:00";594.59
"U04273";"Competitor Search";"Google Ads";"2025-01-30 00:00:00";"2025-02-02 00:00:00";1077.52
"U04277";"Lookalike Audience";"Facebook Ads";"2025-03-06 00:00:00";"2025-03-08 00:00:00";1016.37
"U04282";"Lookalike Audience";"Facebook Ads";"2025-03-20 00:00:00";"2025-03-22 00:00:00";102.31
"U04286";"Brand Search";"Google Ads";"2025-04-27 00:00:00";"2025-04-29 00:00:00";144.66
"U04287";"Retargeting";"Facebook Ads";"2025-03-12 00:00:00";"2025-03-14 00:00:00";340.37
"U04290";"SEO Blog";"Organic Search";"2025-04-27 00:00:00";"2025-04-30 00:00:00";647.82
"U04295";"Awareness Blast";"TikTok Ads";"2025-01-17 00:00:00";"2025-01-18 00:00:00";449.69
"U04296";"SEO Blog";"Organic Search";"2025-05-22 00:00:00";"2025-05-24 00:00:00";209.03
"U04302";"Organic Landing";"Organic Search";"2025-04-02 00:00:00";"2025-04-03 00:00:00";416.23
"U04306";"Brand Search";"Google Ads";"2025-06-29 00:00:00";"2025-07-01 00:00:00";293.29
"U04307";"Influencer Push";"TikTok Ads";"2025-01-08 00:00:00";"2025-01-09 00:00:00";899.11
"U04312";"Lookalike Audience";"Facebook Ads";"2025-01-14 00:00:00";"2025-01-15 00:00:00";731.11
"U04317";"Generic Search";"Google Ads";"2025-06-28 00:00:00";"2025-06-28 00:00:00";825.97
"U04326";"Winter Sale";"Facebook Ads";"2025-04-25 00:00:00";"2025-04-25 00:00:00";274.71
"U04329";"SEO Blog";"Organic Search";"2025-03-14 00:00:00";"2025-03-14 00:00:00";88.99
"U04343";"Lookalike Audience";"Facebook Ads";"2025-01-03 00:00:00";"2025-01-04 00:00:00";728.91
"U04344";"Influencer Push";"TikTok Ads";"2025-03-11 00:00:00";"2025-03-11 00:00:00";213.03
"U04353";"Winter Sale";"Facebook Ads";"2025-05-22 00:00:00";"2025-05-23 00:00:00";336.67
"U04355";"Generic Search";"Google Ads";"2025-02-17 00:00:00";"2025-02-17 00:00:00";430.35
"U04361";"SEO Blog";"Organic Search";"2025-06-27 00:00:00";"2025-06-28 00:00:00";859.96
"U04362";"Awareness Blast";"TikTok Ads";"2025-04-10 00:00:00";"2025-04-11 00:00:00";1164.8
"U04375";"Winter Sale";"Facebook Ads";"2025-03-27 00:00:00";"2025-03-28 00:00:00";1143.3
"U04377";"Generic Search";"Google Ads";"2025-06-21 00:00:00";"2025-06-21 00:00:00";664.47
"U04396";"Brand Search";"Google Ads";"2025-01-30 00:00:00";"2025-02-01 00:00:00";1081.68
"U04398";"Competitor Search";"Google Ads";"2025-06-11 00:00:00";"2025-06-13 00:00:00";792.91
"U04405";"Lookalike Audience";"Facebook Ads";"2025-05-28 00:00:00";"2025-05-29 00:00:00";786.08
"U04410";"Retargeting";"Facebook Ads";"2025-06-08 00:00:00";"2025-06-10 00:00:00";1056.95
"U04418";"Organic Landing";"Organic Search";"2025-06-30 00:00:00";"2025-07-01 00:00:00";598.04
"U04425";"Organic Landing";"Organic Search";"2025-06-26 00:00:00";"2025-06-26 00:00:00";578.33
"U04427";"Winter Sale";"Facebook Ads";"2025-02-26 00:00:00";"2025-03-01 00:00:00";780.29
"U04429";"Lookalike Audience";"Facebook Ads";"2025-05-10 00:00:00";"2025-05-11 00:00:00";678.49
"U04438";"Retargeting";"Facebook Ads";"2025-02-13 00:00:00";"2025-02-16 00:00:00";885.4
"U04441";"Awareness Blast";"TikTok Ads";"2025-04-22 00:00:00";"2025-04-24 00:00:00";645.59
"U04446";"Winter Sale";"Facebook Ads";"2025-03-09 00:00:00";"2025-03-09 00:00:00";376.57
"U04448";"Retargeting";"Facebook Ads";"2025-01-24 00:00:00";"2025-01-24 00:00:00";830.22
"U04460";"Lookalike Audience";"Facebook Ads";"2025-05-26 00:00:00";"2025-05-29 00:00:00";103.15
"U04464";"SEO Blog";"Organic Search";"2025-02-13 00:00:00";"2025-02-13 00:00:00";444.1
"U04469";"Influencer Push";"TikTok Ads";"2025-02-19 00:00:00";"2025-02-20 00:00:00";186.98
"U04483";"Influencer Push";"TikTok Ads";"2025-04-13 00:00:00";"2025-04-14 00:00:00";427.19
"U04484";"SEO Blog";"Organic Search";"2025-03-03 00:00:00";"2025-03-04 00:00:00";199.85
"U04486";"Influencer Push";"TikTok Ads";"2025-06-26 00:00:00";"2025-06-29 00:00:00";929.97
"U04498";"Awareness Blast";"TikTok Ads";"2025-06-08 00:00:00";"2025-06-09 00:00:00";240.7
"U04505";"SEO Blog";"Organic Search";"2025-04-23 00:00:00";"2025-04-25 00:00:00";261.4
"U04506";"Influencer Push";"TikTok Ads";"2025-02-09 00:00:00";"2025-02-09 00:00:00";367.19
"U04507";"Organic Landing";"Organic Search";"2025-05-12 00:00:00";"2025-05-12 00:00:00";130.56
"U04509";"Winter Sale";"Facebook Ads";"2025-04-30 00:00:00";"2025-05-02 00:00:00";366.71
"U04513";"Winter Sale";"Facebook Ads";"2025-02-09 00:00:00";"2025-02-12 00:00:00";785.25
"U04525";"Retargeting";"Facebook Ads";"2025-06-11 00:00:00";"2025-06-14 00:00:00";244.42
"U04538";"Organic Landing";"Organic Search";"2025-05-23 00:00:00";"2025-05-23 00:00:00";427.05
"U04544";"Organic Landing";"Organic Search";"2025-03-20 00:00:00";"2025-03-20 00:00:00";77.65
"U04549";"UGC Campaign";"TikTok Ads";"2025-01-23 00:00:00";"2025-01-24 00:00:00";462.76
"U04577";"SEO Blog";"Organic Search";"2025-06-04 00:00:00";"2025-06-06 00:00:00";129.18
"U04579";"Awareness Blast";"TikTok Ads";"2025-02-08 00:00:00";"2025-02-09 00:00:00";265.47
"U04587";"SEO Blog";"Organic Search";"2025-04-28 00:00:00";"2025-04-29 00:00:00";404.17
"U04590";"UGC Campaign";"TikTok Ads";"2025-07-18 00:00:00";"2025-07-18 00:00:00";661.45
"U04596";"Generic Search";"Google Ads";"2025-06-15 00:00:00";"2025-06-16 00:00:00";126.41
"U04605";"Organic Landing";"Organic Search";"2025-05-05 00:00:00";"2025-05-06 00:00:00";1137.64
"U04612";"SEO Blog";"Organic Search";"2025-01-14 00:00:00";"2025-01-16 00:00:00";940.09
"U04634";"SEO Blog";"Organic Search";"2025-06-15 00:00:00";"2025-06-16 00:00:00";434.72
"U04640";"Lookalike Audience";"Facebook Ads";"2025-03-18 00:00:00";"2025-03-19 00:00:00";569.53
"U04644";"UGC Campaign";"TikTok Ads";"2025-07-04 00:00:00";"2025-07-04 00:00:00";553.37
"U04646";"Brand Search";"Google Ads";"2025-05-27 00:00:00";"2025-05-29 00:00:00";871.09
"U04654";"Influencer Push";"TikTok Ads";"2025-05-18 00:00:00";"2025-05-20 00:00:00";854.04
"U04658";"Influencer Push";"TikTok Ads";"2025-03-28 00:00:00";"2025-03-29 00:00:00";668.85
"U04663";"Winter Sale";"Facebook Ads";"2025-06-20 00:00:00";"2025-06-23 00:00:00";339.38
"U04667";"Lookalike Audience";"Facebook Ads";"2025-01-09 00:00:00";"2025-01-09 00:00:00";1176.19
"U04679";"Generic Search";"Google Ads";"2025-02-21 00:00:00";"2025-02-22 00:00:00";1186.31
"U04687";"Competitor Search";"Google Ads";"2025-01-13 00:00:00";"2025-01-13 00:00:00";706.34
"U04692";"Organic Landing";"Organic Search";"2025-02-28 00:00:00";"2025-03-02 00:00:00";1030.6
"U04698";"Competitor Search";"Google Ads";"2025-03-22 00:00:00";"2025-03-23 00:00:00";716.04
"U04699";"Winter Sale";"Facebook Ads";"2025-02-11 00:00:00";"2025-02-14 00:00:00";562.73
"U04705";"Generic Search";"Google Ads";"2025-02-02 00:00:00";"2025-02-04 00:00:00";1039.04
"U04707";"SEO Blog";"Organic Search";"2025-02-13 00:00:00";"2025-02-14 00:00:00";137.35
"U04709";"Brand Search";"Google Ads";"2025-04-17 00:00:00";"2025-04-19 00:00:00";114.77
"U04712";"Organic Landing";"Organic Search";"2025-04-15 00:00:00";"2025-04-16 00:00:00";586.8
"U04718";"Influencer Push";"TikTok Ads";"2025-06-16 00:00:00";"2025-06-18 00:00:00";345.31
"U04726";"Competitor Search";"Google Ads";"2025-05-31 00:00:00";"2025-06-03 00:00:00";1018.13
"U04733";"Brand Search";"Google Ads";"2025-03-04 00:00:00";"2025-03-04 00:00:00";823.86
"U04735";"Retargeting";"Facebook Ads";"2025-02-07 00:00:00";"2025-02-07 00:00:00";1066.48
"U04750";"Competitor Search";"Google Ads";"2025-01-10 00:00:00";"2025-01-11 00:00:00";624.99
"U04757";"Lookalike Audience";"Facebook Ads";"2025-05-31 00:00:00";"2025-06-01 00:00:00";863.45
"U04760";"SEO Blog";"Organic Search";"2025-03-17 00:00:00";"2025-03-18 00:00:00";695.18
"U04773";"UGC Campaign";"TikTok Ads";"2025-04-12 00:00:00";"2025-04-12 00:00:00";1174.52
"U04774";"Brand Search";"Google Ads";"2025-03-31 00:00:00";"2025-04-01 00:00:00";895.12
"U04781";"Generic Search";"Google Ads";"2025-03-31 00:00:00";"2025-04-01 00:00:00";897.81
"U04784";"Awareness Blast";"TikTok Ads";"2025-06-08 00:00:00";"2025-06-10 00:00:00";110.62
"U04787";"Winter Sale";"Facebook Ads";"2025-06-24 00:00:00";"2025-06-25 00:00:00";427.5
"U04790";"Winter Sale";"Facebook Ads";"2025-01-15 00:00:00";"2025-01-17 00:00:00";688.8
"U04793";"Organic Landing";"Organic Search";"2025-03-19 00:00:00";"2025-03-19 00:00:00";743.26
"U04795";"Generic Search";"Google Ads";"2025-06-01 00:00:00";"2025-06-01 00:00:00";568.63
"U04799";"Lookalike Audience";"Facebook Ads";"2025-07-08 00:00:00";"2025-07-08 00:00:00";831.22
"U04802";"SEO Blog";"Organic Search";"2025-06-04 00:00:00";"2025-06-05 00:00:00";241.64
"U04803";"Influencer Push";"TikTok Ads";"2025-03-28 00:00:00";"2025-03-28 00:00:00";327.55
"U04807";"Generic Search";"Google Ads";"2025-05-25 00:00:00";"2025-05-28 00:00:00";641.77
"U04810";"Brand Search";"Google Ads";"2025-04-07 00:00:00";"2025-04-09 00:00:00";1040.34
"U04815";"Awareness Blast";"TikTok Ads";"2025-03-29 00:00:00";"2025-04-01 00:00:00";649.44
"U04816";"Retargeting";"Facebook Ads";"2025-03-20 00:00:00";"2025-03-23 00:00:00";924.31
"U04820";"Generic Search";"Google Ads";"2025-04-30 00:00:00";"2025-04-30 00:00:00";737.2
"U04821";"Organic Landing";"Organic Search";"2025-03-17 00:00:00";"2025-03-19 00:00:00";1190.03
"U04823";"Retargeting";"Facebook Ads";"2025-03-22 00:00:00";"2025-03-23 00:00:00";569.83
"U04835";"Influencer Push";"TikTok Ads";"2025-01-27 00:00:00";"2025-01-30 00:00:00";857.13
"U04839";"Organic Landing";"Organic Search";"2025-05-13 00:00:00";"2025-05-13 00:00:00";1160.1
"U04843";"Retargeting";"Facebook Ads";"2025-04-27 00:00:00";"2025-04-29 00:00:00";1006.75
"U04848";"Organic Landing";"Organic Search";"2025-06-06 00:00:00";"2025-06-09 00:00:00";1140.72
"U04862";"Generic Search";"Google Ads";"2025-03-30 00:00:00";"2025-03-31 00:00:00";107.14
"U04867";"UGC Campaign";"TikTok Ads";"2025-01-25 00:00:00";"2025-01-25 00:00:00";468.35
"U04872";"Organic Landing";"Organic Search";"2025-02-22 00:00:00";"2025-02-23 00:00:00";444.48
"U04880";"Influencer Push";"TikTok Ads";"2025-03-05 00:00:00";"2025-03-06 00:00:00";224.86
"U04884";"Brand Search";"Google Ads";"2025-05-03 00:00:00";"2025-05-04 00:00:00";449.81
"U04887";"Influencer Push";"TikTok Ads";"2025-02-07 00:00:00";"2025-02-09 00:00:00";1159.97
"U04890";"Winter Sale";"Facebook Ads";"2025-04-02 00:00:00";"2025-04-02 00:00:00";1167.42
"U04896";"SEO Blog";"Organic Search";"2025-07-08 00:00:00";"2025-07-09 00:00:00";1131.02
