user_id,conversion_date,revenue,Date,Hour,Weekday,Month,user_id_clean
U03987,2025-07-03 06:06:39+00:00,1059.08,2025-07-03,6,Thursday,July,u03987
U03988,2025-01-22 12:38:18+00:00,607.37,2025-01-22,12,Wednesday,January,u03988
U03992,2025-04-09 08:25:04+00:00,777.68,2025-04-09,8,Wednesday,April,u03992
U03997,2025-02-28 03:14:00+00:00,545.4,2025-02-28,3,Friday,February,u03997
U04001,2025-02-26 07:11:43+00:00,684.62,2025-02-26,7,Wednesday,February,u04001
U04004,2025-03-20 16:05:32+00:00,689.15,2025-03-20,16,Thursday,March,u04004
U04005,2025-02-25 11:14:54+00:00,1197.81,2025-02-25,11,Tuesday,February,u04005
U04008,2025-04-30 12:41:00+00:00,913.44,2025-04-30,12,Wednesday,April,u04008
U04034,2025-06-25 18:05:00+00:00,541.74,2025-06-25,18,Wednesday,June,u04034
U04048,2025-03-01 21:52:00+00:00,473.86,2025-03-01,21,Saturday,March,u04048
U04051,2025-02-03 17:44:53+00:00,492.89,2025-02-03,17,Monday,February,u04051
U04052,2025-05-02 04:32:00+00:00,1043.63,2025-05-02,4,Friday,May,u04052
U04053,2025-05-07 19:56:21+00:00,677.57,2025-05-07,19,Wednesday,May,u04053
U04055,2025-01-29 13:17:00+00:00,1162.22,2025-01-29,13,Wednesday,January,u04055
U04056,2025-02-24 10:04:27+00:00,412.83,2025-02-24,10,Monday,February,u04056
U04062,2025-02-26 06:35:01+00:00,1170.55,2025-02-26,6,Wednesday,February,u04062
U04066,2025-04-05 23:04:31+00:00,691.75,2025-04-05,23,Saturday,April,u04066
U04075,2025-04-20 23:06:00+00:00,524.18,2025-04-20,23,Sunday,April,u04075
U04081,2025-06-13 02:09:00+00:00,601.45,2025-06-13,2,Friday,June,u04081
U04083,2025-03-05 13:22:49+00:00,537.52,2025-03-05,13,Wednesday,March,u04083
U04089,2025-06-26 12:06:36+00:00,1154.87,2025-06-26,12,Thursday,June,u04089
U04091,2025-06-11 04:45:00+00:00,240.45,2025-06-11,4,Wednesday,June,u04091
U04096,2025-05-09 06:43:38+00:00,501.24,2025-05-09,6,Friday,May,u04096
U04100,2025-06-19 00:19:27+00:00,454.17,2025-06-19,0,Thursday,June,u04100
U04102,2025-01-06 05:44:00+00:00,679.01,2025-01-06,5,Monday,January,u04102
U04111,2025-03-28 22:22:42+00:00,196.79,2025-03-28,22,Friday,March,u04111
U04113,2025-03-23 00:45:00+00:00,437.63,2025-03-23,0,Sunday,March,u04113
U04119,2025-07-04 14:58:38+00:00,814.42,2025-07-04,14,Friday,July,u04119
U04121,2025-02-03 20:32:00+00:00,1026.88,2025-02-03,20,Monday,February,u04121
U04122,2025-04-12 15:43:13+00:00,413.86,2025-04-12,15,Saturday,April,u04122
U04131,2025-02-01 16:42:00+00:00,649.89,2025-02-01,16,Saturday,February,u04131
U04134,2025-03-07 23:12:00+00:00,840.57,2025-03-07,23,Friday,March,u04134
U04142,2025-06-04 20:37:10+00:00,835.45,2025-06-04,20,Wednesday,June,u04142
U04143,2025-05-02 21:47:12+00:00,677.31,2025-05-02,21,Friday,May,u04143
U04154,2025-03-25 12:27:03+00:00,356.02,2025-03-25,12,Tuesday,March,u04154
U04159,2025-04-07 02:29:00+00:00,159.99,2025-04-07,2,Monday,April,u04159
U04161,2025-01-30 23:57:50+00:00,738.82,2025-01-30,23,Thursday,January,u04161
U04162,2025-01-21 07:11:02+00:00,246.89,2025-01-21,7,Tuesday,January,u04162
U04163,2025-03-19 17:56:00+00:00,1163.84,2025-03-19,17,Wednesday,March,u04163
U04176,2025-03-25 16:31:00+00:00,509.99,2025-03-25,16,Tuesday,March,u04176
U04182,2025-02-26 16:59:00+00:00,321.69,2025-02-26,16,Wednesday,February,u04182
U04183,2025-06-08 14:50:41+00:00,894.13,2025-06-08,14,Sunday,June,u04183
U04187,2025-04-10 09:48:00+00:00,246.52,2025-04-10,9,Thursday,April,u04187
U04190,2025-07-02 15:54:00+00:00,488.13,2025-07-02,15,Wednesday,July,u04190
U04196,2025-02-23 21:45:50+00:00,771.57,2025-02-23,21,Sunday,February,u04196
U04206,2025-05-11 09:20:12+00:00,427.0,2025-05-11,9,Sunday,May,u04206
U04208,2025-05-26 16:22:36+00:00,1174.92,2025-05-26,16,Monday,May,u04208
U04215,2025-01-31 23:19:03+00:00,1161.82,2025-01-31,23,Friday,January,u04215
U04236,2025-04-09 10:11:43+00:00,492.69,2025-04-09,10,Wednesday,April,u04236
U04237,2025-02-19 11:13:00+00:00,1168.74,2025-02-19,11,Wednesday,February,u04237
U04240,2025-04-05 12:00:13+00:00,418.26,2025-04-05,12,Saturday,April,u04240
U04248,2025-02-03 02:04:07+00:00,662.63,2025-02-03,2,Monday,February,u04248
U04254,2025-02-20 01:59:00+00:00,822.08,2025-02-20,1,Thursday,February,u04254
U04256,2025-02-06 04:39:00+00:00,782.05,2025-02-06,4,Thursday,February,u04256
U04265,2025-04-25 21:51:05+00:00,596.69,2025-04-25,21,Friday,April,u04265
U04272,2025-02-01 12:45:45+00:00,594.59,2025-02-01,12,Saturday,February,u04272
U04273,2025-02-02 01:53:44+00:00,1077.52,2025-02-02,1,Sunday,February,u04273
U04277,2025-03-08 03:12:48+00:00,1016.37,2025-03-08,3,Saturday,March,u04277
U04282,2025-03-22 18:50:34+00:00,102.31,2025-03-22,18,Saturday,March,u04282
U04286,2025-04-29 07:00:00+00:00,144.66,2025-04-29,7,Tuesday,April,u04286
U04287,2025-03-14 01:22:36+00:00,340.37,2025-03-14,1,Friday,March,u04287
U04290,2025-04-30 17:49:32+00:00,647.82,2025-04-30,17,Wednesday,April,u04290
U04295,2025-01-18 01:25:00+00:00,449.69,2025-01-18,1,Saturday,January,u04295
U04296,2025-05-24 05:12:00+00:00,209.03,2025-05-24,5,Saturday,May,u04296
U04302,2025-04-03 10:37:44+00:00,416.23,2025-04-03,10,Thursday,April,u04302
U04306,2025-07-01 15:29:39+00:00,293.29,2025-07-01,15,Tuesday,July,u04306
U04307,2025-01-09 15:23:08+00:00,899.11,2025-01-09,15,Thursday,January,u04307
U04312,2025-01-15 17:12:00+00:00,731.11,2025-01-15,17,Wednesday,January,u04312
U04317,2025-06-28 16:51:58+00:00,825.97,2025-06-28,16,Saturday,June,u04317
U04326,2025-04-25 20:57:00+00:00,274.71,2025-04-25,20,Friday,April,u04326
U04329,2025-03-14 20:47:35+00:00,88.99,2025-03-14,20,Friday,March,u04329
U04343,2025-01-04 18:05:03+00:00,728.91,2025-01-04,18,Saturday,January,u04343
U04344,2025-03-11 21:12:00+00:00,213.03,2025-03-11,21,Tuesday,March,u04344
U04353,2025-05-23 04:54:23+00:00,336.67,2025-05-23,4,Friday,May,u04353
U04355,2025-02-17 16:19:00+00:00,430.35,2025-02-17,16,Monday,February,u04355
U04361,2025-06-28 19:35:56+00:00,859.96,2025-06-28,19,Saturday,June,u04361
U04362,2025-04-11 23:02:09+00:00,1164.8,2025-04-11,23,Friday,April,u04362
U04375,2025-03-28 21:43:00+00:00,1143.3,2025-03-28,21,Friday,March,u04375
U04377,2025-06-21 21:27:00+00:00,664.47,2025-06-21,21,Saturday,June,u04377
U04396,2025-02-01 02:15:00+00:00,1081.68,2025-02-01,2,Saturday,February,u04396
U04398,2025-06-13 09:57:38+00:00,792.91,2025-06-13,9,Friday,June,u04398
U04405,2025-05-29 20:00:36+00:00,786.08,2025-05-29,20,Thursday,May,u04405
U04410,2025-06-10 04:31:51+00:00,1056.95,2025-06-10,4,Tuesday,June,u04410
U04418,2025-07-01 18:54:00+00:00,598.04,2025-07-01,18,Tuesday,July,u04418
U04425,2025-06-26 09:55:00+00:00,578.33,2025-06-26,9,Thursday,June,u04425
U04427,2025-03-01 11:55:00+00:00,780.29,2025-03-01,11,Saturday,March,u04427
U04429,2025-05-11 17:45:00+00:00,678.49,2025-05-11,17,Sunday,May,u04429
U04438,2025-02-16 01:45:17+00:00,885.4,2025-02-16,1,Sunday,February,u04438
U04441,2025-04-24 06:45:02+00:00,645.59,2025-04-24,6,Thursday,April,u04441
U04446,2025-03-09 07:59:00+00:00,376.57,2025-03-09,7,Sunday,March,u04446
U04448,2025-01-24 20:43:44+00:00,830.22,2025-01-24,20,Friday,January,u04448
U04460,2025-05-29 02:12:33+00:00,103.15,2025-05-29,2,Thursday,May,u04460
U04464,2025-02-13 20:34:42+00:00,444.1,2025-02-13,20,Thursday,February,u04464
U04469,2025-02-20 14:11:42+00:00,186.98,2025-02-20,14,Thursday,February,u04469
U04483,2025-04-14 07:23:00+00:00,427.19,2025-04-14,7,Monday,April,u04483
U04484,2025-03-04 13:44:49+00:00,199.85,2025-03-04,13,Tuesday,March,u04484
U04486,2025-06-29 01:43:53+00:00,929.97,2025-06-29,1,Sunday,June,u04486
U04498,2025-06-09 07:23:00+00:00,240.7,2025-06-09,7,Monday,June,u04498
U04505,2025-04-25 00:50:14+00:00,261.4,2025-04-25,0,Friday,April,u04505
U04506,2025-02-09 07:16:00+00:00,367.19,2025-02-09,7,Sunday,February,u04506
U04507,2025-05-12 08:10:36+00:00,130.56,2025-05-12,8,Monday,May,u04507
U04509,2025-05-02 20:42:00+00:00,366.71,2025-05-02,20,Friday,May,u04509
U04513,2025-02-12 08:11:57+00:00,785.25,2025-02-12,8,Wednesday,February,u04513
U04525,2025-06-14 01:01:36+00:00,244.42,2025-06-14,1,Saturday,June,u04525
U04538,2025-05-23 17:07:55+00:00,427.05,2025-05-23,17,Friday,May,u04538
U04544,2025-03-20 07:34:00+00:00,77.65,2025-03-20,7,Thursday,March,u04544
U04549,2025-01-24 13:02:52+00:00,462.76,2025-01-24,13,Friday,January,u04549
U04577,2025-06-06 21:36:58+00:00,129.18,2025-06-06,21,Friday,June,u04577
U04579,2025-02-09 05:56:00+00:00,265.47,2025-02-09,5,Sunday,February,u04579
U04587,2025-04-29 00:54:57+00:00,404.17,2025-04-29,0,Tuesday,April,u04587
U04590,2025-07-18 08:24:00+00:00,661.45,2025-07-18,8,Friday,July,u04590
U04596,2025-06-16 09:06:04+00:00,126.41,2025-06-16,9,Monday,June,u04596
U04605,2025-05-06 20:36:02+00:00,1137.64,2025-05-06,20,Tuesday,May,u04605
U04612,2025-01-16 00:24:00+00:00,940.09,2025-01-16,0,Thursday,January,u04612
U04634,2025-06-16 16:42:49+00:00,434.72,2025-06-16,16,Monday,June,u04634
U04640,2025-03-19 03:01:00+00:00,569.53,2025-03-19,3,Wednesday,March,u04640
U04644,2025-07-04 18:03:08+00:00,553.37,2025-07-04,18,Friday,July,u04644
U04646,2025-05-29 13:52:06+00:00,871.09,2025-05-29,13,Thursday,May,u04646
U04654,2025-05-20 16:25:55+00:00,854.04,2025-05-20,16,Tuesday,May,u04654
U04658,2025-03-29 00:27:30+00:00,668.85,2025-03-29,0,Saturday,March,u04658
U04663,2025-06-23 17:03:00+00:00,339.38,2025-06-23,17,Monday,June,u04663
U04667,2025-01-09 16:03:00+00:00,1176.19,2025-01-09,16,Thursday,January,u04667
U04679,2025-02-22 10:10:08+00:00,1186.31,2025-02-22,10,Saturday,February,u04679
U04687,2025-01-13 04:14:00+00:00,706.34,2025-01-13,4,Monday,January,u04687
U04692,2025-03-02 00:38:00+00:00,1030.6,2025-03-02,0,Sunday,March,u04692
U04698,2025-03-23 17:34:00+00:00,716.04,2025-03-23,17,Sunday,March,u04698
U04699,2025-02-14 02:03:41+00:00,562.73,2025-02-14,2,Friday,February,u04699
U04705,2025-02-04 17:40:56+00:00,1039.04,2025-02-04,17,Tuesday,February,u04705
U04707,2025-02-14 08:41:11+00:00,137.35,2025-02-14,8,Friday,February,u04707
U04709,2025-04-19 13:44:00+00:00,114.77,2025-04-19,13,Saturday,April,u04709
U04712,2025-04-16 02:08:51+00:00,586.8,2025-04-16,2,Wednesday,April,u04712
U04718,2025-06-18 11:04:00+00:00,345.31,2025-06-18,11,Wednesday,June,u04718
U04726,2025-06-03 04:09:21+00:00,1018.13,2025-06-03,4,Tuesday,June,u04726
U04733,2025-03-04 19:40:33+00:00,823.86,2025-03-04,19,Tuesday,March,u04733
U04735,2025-02-07 18:51:00+00:00,1066.48,2025-02-07,18,Friday,February,u04735
U04750,2025-01-11 05:50:00+00:00,624.99,2025-01-11,5,Saturday,January,u04750
U04757,2025-06-01 04:33:00+00:00,863.45,2025-06-01,4,Sunday,June,u04757
U04760,2025-03-18 08:36:52+00:00,695.18,2025-03-18,8,Tuesday,March,u04760
U04773,2025-04-12 20:39:49+00:00,1174.52,2025-04-12,20,Saturday,April,u04773
U04774,2025-04-01 00:42:45+00:00,895.12,2025-04-01,0,Tuesday,April,u04774
U04781,2025-04-01 04:58:31+00:00,897.81,2025-04-01,4,Tuesday,April,u04781
U04784,2025-06-10 20:10:32+00:00,110.62,2025-06-10,20,Tuesday,June,u04784
U04787,2025-06-25 23:28:29+00:00,427.5,2025-06-25,23,Wednesday,June,u04787
U04790,2025-01-17 21:27:42+00:00,688.8,2025-01-17,21,Friday,January,u04790
U04793,2025-03-19 17:32:42+00:00,743.26,2025-03-19,17,Wednesday,March,u04793
U04795,2025-06-01 14:47:10+00:00,568.63,2025-06-01,14,Sunday,June,u04795
U04799,2025-07-08 13:12:27+00:00,831.22,2025-07-08,13,Tuesday,July,u04799
U04802,2025-06-05 00:31:00+00:00,241.64,2025-06-05,0,Thursday,June,u04802
U04803,2025-03-28 15:54:00+00:00,327.55,2025-03-28,15,Friday,March,u04803
U04807,2025-05-28 16:28:00+00:00,641.77,2025-05-28,16,Wednesday,May,u04807
U04810,2025-04-09 13:52:47+00:00,1040.34,2025-04-09,13,Wednesday,April,u04810
U04815,2025-04-01 09:05:54+00:00,649.44,2025-04-01,9,Tuesday,April,u04815
U04816,2025-03-23 05:04:32+00:00,924.31,2025-03-23,5,Sunday,March,u04816
U04820,2025-04-30 19:49:27+00:00,737.2,2025-04-30,19,Wednesday,April,u04820
U04821,2025-03-19 20:18:00+00:00,1190.03,2025-03-19,20,Wednesday,March,u04821
U04823,2025-03-23 09:22:50+00:00,569.83,2025-03-23,9,Sunday,March,u04823
U04835,2025-01-30 07:40:02+00:00,857.13,2025-01-30,7,Thursday,January,u04835
U04839,2025-05-13 22:17:00+00:00,1160.1,2025-05-13,22,Tuesday,May,u04839
U04843,2025-04-29 02:05:49+00:00,1006.75,2025-04-29,2,Tuesday,April,u04843
U04848,2025-06-09 08:22:13+00:00,1140.72,2025-06-09,8,Monday,June,u04848
U04862,2025-03-31 11:49:00+00:00,107.14,2025-03-31,11,Monday,March,u04862
U04867,2025-01-25 16:56:00+00:00,468.35,2025-01-25,16,Saturday,January,u04867
U04872,2025-02-23 14:17:28+00:00,444.48,2025-02-23,14,Sunday,February,u04872
U04880,2025-03-06 09:17:57+00:00,224.86,2025-03-06,9,Thursday,March,u04880
U04884,2025-05-04 14:21:40+00:00,449.81,2025-05-04,14,Sunday,May,u04884
U04887,2025-02-09 00:21:00+00:00,1159.97,2025-02-09,0,Sunday,February,u04887
U04890,2025-04-02 21:06:00+00:00,1167.42,2025-04-02,21,Wednesday,April,u04890
U04896,2025-07-09 05:52:03+00:00,1131.02,2025-07-09,5,Wednesday,July,u04896
U04899,2025-02-15 19:59:15+00:00,1125.99,2025-02-15,19,Saturday,February,u04899
U04902,2025-02-17 23:33:00+00:00,1015.81,2025-02-17,23,Monday,February,u04902
U04903,2025-03-04 12:27:08+00:00,611.98,2025-03-04,12,Tuesday,March,u04903
U04906,2025-06-18 14:58:58+00:00,348.87,2025-06-18,14,Wednesday,June,u04906
U04909,2025-02-18 11:38:00+00:00,240.26,2025-02-18,11,Tuesday,February,u04909
U04910,2025-06-30 16:20:40+00:00,1143.71,2025-06-30,16,Monday,June,u04910
U04920,2025-06-27 18:16:36+00:00,934.78,2025-06-27,18,Friday,June,u04920
U04922,2025-02-20 10:19:28+00:00,91.69,2025-02-20,10,Thursday,February,u04922
U04926,2025-03-31 06:58:00+00:00,304.39,2025-03-31,6,Monday,March,u04926
U04929,2025-01-07 11:09:00+00:00,373.91,2025-01-07,11,Tuesday,January,u04929
U04932,2025-03-23 16:25:05+00:00,1101.44,2025-03-23,16,Sunday,March,u04932
U04934,2025-06-19 16:46:00+00:00,455.18,2025-06-19,16,Thursday,June,u04934
U04935,2025-03-03 03:05:00+00:00,407.2,2025-03-03,3,Monday,March,u04935
U04941,2025-03-27 04:40:52+00:00,698.78,2025-03-27,4,Thursday,March,u04941
U04949,2025-02-04 01:50:31+00:00,307.32,2025-02-04,1,Tuesday,February,u04949
U04952,2025-04-12 00:46:00+00:00,1086.46,2025-04-12,0,Saturday,April,u04952
U04976,2025-01-22 13:37:42+00:00,997.56,2025-01-22,13,Wednesday,January,u04976
U04984,2025-01-11 18:56:00+00:00,315.41,2025-01-11,18,Saturday,January,u04984
U04986,2025-04-24 02:13:00+00:00,91.13,2025-04-24,2,Thursday,April,u04986
U04989,2025-06-23 23:14:40+00:00,640.76,2025-06-23,23,Monday,June,u04989
U04997,2025-04-06 20:37:00+00:00,1139.09,2025-04-06,20,Sunday,April,u04997
U04998,2025-06-22 15:28:27+00:00,1097.96,2025-06-22,15,Sunday,June,u04998
U05000,2025-04-02 18:36:30+00:00,502.23,2025-04-02,18,Wednesday,April,u05000
U05004,2025-06-24 17:00:18+00:00,117.54,2025-06-24,17,Tuesday,June,u05004
U05011,2025-06-12 13:44:47+00:00,1044.8,2025-06-12,13,Thursday,June,u05011
U05022,2025-04-14 04:51:26+00:00,922.02,2025-04-14,4,Monday,April,u05022
U05028,2025-06-11 16:30:33+00:00,761.54,2025-06-11,16,Wednesday,June,u05028
U05034,2025-04-10 11:32:35+00:00,1148.52,2025-04-10,11,Thursday,April,u05034
U05045,2025-02-03 16:49:00+00:00,131.76,2025-02-03,16,Monday,February,u05045
U05050,2025-05-06 15:40:00+00:00,125.4,2025-05-06,15,Tuesday,May,u05050
U05051,2025-03-04 06:56:00+00:00,740.38,2025-03-04,6,Tuesday,March,u05051
U05053,2025-01-07 09:58:00+00:00,278.87,2025-01-07,9,Tuesday,January,u05053
U05063,2025-04-22 17:41:51+00:00,499.53,2025-04-22,17,Tuesday,April,u05063
U05064,2025-04-11 13:31:01+00:00,262.6,2025-04-11,13,Friday,April,u05064
U05068,2025-02-21 11:50:00+00:00,351.49,2025-02-21,11,Friday,February,u05068
U05075,2025-01-13 08:45:25+00:00,1177.97,2025-01-13,8,Monday,January,u05075
U05080,2025-05-02 05:02:37+00:00,1178.33,2025-05-02,5,Friday,May,u05080
U05085,2025-05-20 04:00:00+00:00,532.13,2025-05-20,4,Tuesday,May,u05085
U05094,2025-02-28 17:51:35+00:00,1034.42,2025-02-28,17,Friday,February,u05094
U05097,2025-03-09 15:48:19+00:00,1054.42,2025-03-09,15,Sunday,March,u05097
U05109,2025-03-24 18:03:35+00:00,617.07,2025-03-24,18,Monday,March,u05109
U05110,2025-06-13 19:56:15+00:00,857.36,2025-06-13,19,Friday,June,u05110
U05124,2025-04-11 00:22:14+00:00,149.14,2025-04-11,0,Friday,April,u05124
U05129,2025-06-05 19:54:58+00:00,151.39,2025-06-05,19,Thursday,June,u05129
U05138,2025-03-20 10:04:23+00:00,870.74,2025-03-20,10,Thursday,March,u05138
U05150,2025-03-05 18:02:56+00:00,1049.0,2025-03-05,18,Wednesday,March,u05150
U05152,2025-06-16 07:30:00+00:00,1144.24,2025-06-16,7,Monday,June,u05152
U05159,2025-03-28 20:54:00+00:00,1135.99,2025-03-28,20,Friday,March,u05159
U05172,2025-01-20 12:20:06+00:00,839.6,2025-01-20,12,Monday,January,u05172
U05181,2025-06-26 08:53:00+00:00,407.66,2025-06-26,8,Thursday,June,u05181
U05183,2025-06-08 22:42:08+00:00,1139.94,2025-06-08,22,Sunday,June,u05183
U05191,2025-02-23 23:57:44+00:00,284.69,2025-02-23,23,Sunday,February,u05191
U05203,2025-04-22 06:00:00+00:00,1161.11,2025-04-22,6,Tuesday,April,u05203
U05205,2025-02-18 05:21:27+00:00,309.45,2025-02-18,5,Tuesday,February,u05205
U05242,2025-01-07 04:04:00+00:00,981.66,2025-01-07,4,Tuesday,January,u05242
U05252,2025-03-12 16:53:22+00:00,1074.81,2025-03-12,16,Wednesday,March,u05252
U05255,2025-05-24 07:45:00+00:00,110.63,2025-05-24,7,Saturday,May,u05255
U05258,2025-05-05 01:36:09+00:00,820.43,2025-05-05,1,Monday,May,u05258
U05266,2025-02-10 14:39:24+00:00,668.81,2025-02-10,14,Monday,February,u05266
U05284,2025-03-22 06:30:44+00:00,1194.56,2025-03-22,6,Saturday,March,u05284
U05286,2025-06-24 12:58:00+00:00,140.32,2025-06-24,12,Tuesday,June,u05286
U05293,2025-05-04 13:38:57+00:00,280.83,2025-05-04,13,Sunday,May,u05293
U05299,2025-04-15 01:32:00+00:00,615.36,2025-04-15,1,Tuesday,April,u05299
U05300,2025-06-26 07:31:15+00:00,937.63,2025-06-26,7,Thursday,June,u05300
U05305,2025-07-05 18:55:44+00:00,355.62,2025-07-05,18,Saturday,July,u05305
U05308,2025-04-12 07:06:20+00:00,749.42,2025-04-12,7,Saturday,April,u05308
U05310,2025-03-13 03:08:00+00:00,119.22,2025-03-13,3,Thursday,March,u05310
U05313,2025-05-31 00:30:40+00:00,638.37,2025-05-31,0,Saturday,May,u05313
U05317,2025-04-03 13:07:52+00:00,1073.53,2025-04-03,13,Thursday,April,u05317
U05320,2025-04-14 23:30:00+00:00,784.01,2025-04-14,23,Monday,April,u05320
U05322,2025-05-08 08:22:00+00:00,697.01,2025-05-08,8,Thursday,May,u05322
U05323,2025-05-22 00:16:50+00:00,251.08,2025-05-22,0,Thursday,May,u05323
U05335,2025-05-26 07:21:50+00:00,111.73,2025-05-26,7,Monday,May,u05335
U05341,2025-05-10 19:09:00+00:00,1191.44,2025-05-10,19,Saturday,May,u05341
U05348,2025-04-17 21:29:37+00:00,339.15,2025-04-17,21,Thursday,April,u05348
U05350,2025-02-21 18:41:56+00:00,398.5,2025-02-21,18,Friday,February,u05350
U05361,2025-07-02 21:39:00+00:00,335.94,2025-07-02,21,Wednesday,July,u05361
U05364,2025-01-23 22:40:00+00:00,954.51,2025-01-23,22,Thursday,January,u05364
U05370,2025-03-01 17:19:07+00:00,1046.2,2025-03-01,17,Saturday,March,u05370
U05371,2025-04-29 02:22:40+00:00,464.02,2025-04-29,2,Tuesday,April,u05371
U05379,2025-05-02 16:45:02+00:00,1153.1,2025-05-02,16,Friday,May,u05379
U05380,2025-07-03 05:26:00+00:00,287.81,2025-07-03,5,Thursday,July,u05380
U05382,2025-01-18 02:29:34+00:00,753.57,2025-01-18,2,Saturday,January,u05382
U05393,2025-04-22 01:17:00+00:00,754.08,2025-04-22,1,Tuesday,April,u05393
U05397,2025-04-15 14:35:46+00:00,879.66,2025-04-15,14,Tuesday,April,u05397
U05402,2025-04-22 09:56:26+00:00,1177.8,2025-04-22,9,Tuesday,April,u05402
U05406,2025-06-21 10:55:46+00:00,814.99,2025-06-21,10,Saturday,June,u05406
U05408,2025-02-10 04:14:58+00:00,410.61,2025-02-10,4,Monday,February,u05408
U05411,2025-04-12 13:22:00+00:00,279.8,2025-04-12,13,Saturday,April,u05411
U05413,2025-05-21 11:41:00+00:00,559.69,2025-05-21,11,Wednesday,May,u05413
U05420,2025-05-29 11:34:00+00:00,338.78,2025-05-29,11,Thursday,May,u05420
U05422,2025-07-03 06:03:18+00:00,534.55,2025-07-03,6,Thursday,July,u05422
U05426,2025-03-06 12:55:00+00:00,425.9,2025-03-06,12,Thursday,March,u05426
U05433,2025-04-18 07:02:00+00:00,141.3,2025-04-18,7,Friday,April,u05433
U05434,2025-02-17 22:54:00+00:00,198.82,2025-02-17,22,Monday,February,u05434
U05449,2025-06-02 08:54:18+00:00,1021.09,2025-06-02,8,Monday,June,u05449
U05452,2025-03-22 14:00:55+00:00,85.66,2025-03-22,14,Saturday,March,u05452
U05472,2025-01-22 22:38:01+00:00,423.28,2025-01-22,22,Wednesday,January,u05472
U05475,2025-04-25 13:34:49+00:00,751.02,2025-04-25,13,Friday,April,u05475
U05477,2025-02-03 23:51:23+00:00,1059.27,2025-02-03,23,Monday,February,u05477
U05479,2025-05-10 19:57:36+00:00,1035.74,2025-05-10,19,Saturday,May,u05479
U05495,2025-03-05 06:01:13+00:00,602.26,2025-03-05,6,Wednesday,March,u05495
U05499,2025-04-29 21:28:31+00:00,849.22,2025-04-29,21,Tuesday,April,u05499
U05503,2025-07-09 08:09:09+00:00,376.68,2025-07-09,8,Wednesday,July,u05503
U05508,2025-04-03 09:52:43+00:00,121.08,2025-04-03,9,Thursday,April,u05508
U05510,2025-03-12 12:29:00+00:00,182.76,2025-03-12,12,Wednesday,March,u05510
U05512,2025-04-07 12:48:17+00:00,839.37,2025-04-07,12,Monday,April,u05512
U05516,2025-06-20 01:27:00+00:00,1185.2,2025-06-20,1,Friday,June,u05516
U05525,2025-04-14 07:35:18+00:00,149.28,2025-04-14,7,Monday,April,u05525
U05549,2025-04-11 08:33:00+00:00,190.17,2025-04-11,8,Friday,April,u05549
U05552,2025-06-28 19:20:00+00:00,588.02,2025-06-28,19,Saturday,June,u05552
U05554,2025-05-31 19:43:39+00:00,691.22,2025-05-31,19,Saturday,May,u05554
U05562,2025-02-12 09:59:23+00:00,219.2,2025-02-12,9,Wednesday,February,u05562
U05576,2025-03-14 19:57:26+00:00,758.12,2025-03-14,19,Friday,March,u05576
U05589,2025-05-06 06:27:00+00:00,838.67,2025-05-06,6,Tuesday,May,u05589
U05594,2025-06-22 10:19:49+00:00,379.32,2025-06-22,10,Sunday,June,u05594
U05597,2025-05-02 10:38:53+00:00,1014.53,2025-05-02,10,Friday,May,u05597
U05600,2025-04-13 15:00:18+00:00,300.08,2025-04-13,15,Sunday,April,u05600
U05612,2025-04-09 20:05:00+00:00,990.67,2025-04-09,20,Wednesday,April,u05612
U05623,2025-06-14 22:12:50+00:00,466.96,2025-06-14,22,Saturday,June,u05623
U05625,2025-03-30 02:46:55+00:00,417.11,2025-03-30,2,Sunday,March,u05625
U05636,2025-06-05 09:36:30+00:00,123.58,2025-06-05,9,Thursday,June,u05636
U05640,2025-04-29 11:47:24+00:00,803.74,2025-04-29,11,Tuesday,April,u05640
U05643,2025-05-15 12:33:40+00:00,1053.45,2025-05-15,12,Thursday,May,u05643
U05644,2025-02-02 02:04:00+00:00,669.23,2025-02-02,2,Sunday,February,u05644
U05649,2025-06-21 12:49:52+00:00,850.8,2025-06-21,12,Saturday,June,u05649
U05662,2025-03-12 05:25:23+00:00,1085.8,2025-03-12,5,Wednesday,March,u05662
U05664,2025-04-24 20:38:39+00:00,970.92,2025-04-24,20,Thursday,April,u05664
U05678,2025-03-17 23:24:41+00:00,335.2,2025-03-17,23,Monday,March,u05678
U05679,2025-04-03 12:57:36+00:00,785.13,2025-04-03,12,Thursday,April,u05679
U05681,2025-06-30 15:27:11+00:00,892.26,2025-06-30,15,Monday,June,u05681
U05686,2025-02-01 08:43:16+00:00,1115.28,2025-02-01,8,Saturday,February,u05686
U05691,2025-04-29 14:04:00+00:00,1066.47,2025-04-29,14,Tuesday,April,u05691
U05699,2025-01-13 19:09:02+00:00,563.83,2025-01-13,19,Monday,January,u05699
U05724,2025-06-30 14:39:44+00:00,1092.21,2025-06-30,14,Monday,June,u05724
U05740,2025-04-20 01:07:18+00:00,561.13,2025-04-20,1,Sunday,April,u05740
U05749,2025-05-15 06:41:00+00:00,90.2,2025-05-15,6,Thursday,May,u05749
U05751,2025-01-19 22:46:31+00:00,613.78,2025-01-19,22,Sunday,January,u05751
U05760,2025-01-19 00:24:00+00:00,1009.99,2025-01-19,0,Sunday,January,u05760
U05762,2025-05-20 05:40:00+00:00,344.68,2025-05-20,5,Tuesday,May,u05762
