user_id,conversion_date,revenue,conversion_date_quarter,conversion_date_month_name,conversion_date_day_name,conversion_date_day_of_week,conversion_date_week,conversion_date_hour,conversion_date_is_weekend
U04182,2025-02-26 16:59:00+00:00,321.69,1,February,Wednesday,2,9,16,False
U04183,2025-06-08 14:50:41+00:00,894.13,2,June,Sunday,6,23,14,True
U04187,2025-04-10 09:48:00+00:00,246.52,2,April,Thursday,3,15,9,False
U04190,2025-07-02 15:54:00+00:00,488.13,3,July,Wednesday,2,27,15,False
U04196,2025-02-23 21:45:50+00:00,771.57,1,February,Sunday,6,8,21,True
U04206,2025-05-11 09:20:12+00:00,427.0,2,May,Sunday,6,19,9,True
U04208,2025-05-26 16:22:36+00:00,1174.92,2,May,Monday,0,22,16,False
U04215,2025-01-31 23:19:03+00:00,1161.82,1,January,Friday,4,5,23,False
U04236,2025-04-09 10:11:43+00:00,492.69,2,April,Wednesday,2,15,10,False
U04237,2025-02-19 11:13:00+00:00,1168.74,1,February,Wednesday,2,8,11,False
U04240,2025-04-05 12:00:13+00:00,418.26,2,April,Saturday,5,14,12,True
U04248,2025-02-03 02:04:07+00:00,662.63,1,February,Monday,0,6,2,False
U04254,2025-02-20 01:59:00+00:00,822.08,1,February,Thursday,3,8,1,False
U04256,2025-02-06 04:39:00+00:00,782.05,1,February,Thursday,3,6,4,False
U04265,2025-04-25 21:51:05+00:00,596.69,2,April,Friday,4,17,21,False
U04272,2025-02-01 12:45:45+00:00,594.59,1,February,Saturday,5,5,12,True
U04273,2025-02-02 01:53:44+00:00,1077.52,1,February,Sunday,6,5,1,True
U04277,2025-03-08 03:12:48+00:00,1016.37,1,March,Saturday,5,10,3,True
U04282,2025-03-22 18:50:34+00:00,102.31,1,March,Saturday,5,12,18,True
U04286,2025-04-29 07:00:00+00:00,144.66,2,April,Tuesday,1,18,7,False
U04287,2025-03-14 01:22:36+00:00,340.37,1,March,Friday,4,11,1,False
U04290,2025-04-30 17:49:32+00:00,647.82,2,April,Wednesday,2,18,17,False
U04295,2025-01-18 01:25:00+00:00,449.69,1,January,Saturday,5,3,1,True
U04296,2025-05-24 05:12:00+00:00,209.03,2,May,Saturday,5,21,5,True
U04302,2025-04-03 10:37:44+00:00,416.23,2,April,Thursday,3,14,10,False
U04306,2025-07-01 15:29:39+00:00,293.29,3,July,Tuesday,1,27,15,False
U04307,2025-01-09 15:23:08+00:00,899.11,1,January,Thursday,3,2,15,False
U04312,2025-01-15 17:12:00+00:00,731.11,1,January,Wednesday,2,3,17,False
U04317,2025-06-28 16:51:58+00:00,825.97,2,June,Saturday,5,26,16,True
U04326,2025-04-25 20:57:00+00:00,274.71,2,April,Friday,4,17,20,False
U04329,2025-03-14 20:47:35+00:00,88.99,1,March,Friday,4,11,20,False
U04343,2025-01-04 18:05:03+00:00,728.91,1,January,Saturday,5,1,18,True
U04344,2025-03-11 21:12:00+00:00,213.03,1,March,Tuesday,1,11,21,False
U04353,2025-05-23 04:54:23+00:00,336.67,2,May,Friday,4,21,4,False
U04355,2025-02-17 16:19:00+00:00,430.35,1,February,Monday,0,8,16,False
U04361,2025-06-28 19:35:56+00:00,859.96,2,June,Saturday,5,26,19,True
U04362,2025-04-11 23:02:09+00:00,1164.8,2,April,Friday,4,15,23,False
U04375,2025-03-28 21:43:00+00:00,1143.3,1,March,Friday,4,13,21,False
U04377,2025-06-21 21:27:00+00:00,664.47,2,June,Saturday,5,25,21,True
U04396,2025-02-01 02:15:00+00:00,1081.68,1,February,Saturday,5,5,2,True
U04398,2025-06-13 09:57:38+00:00,792.91,2,June,Friday,4,24,9,False
U04405,2025-05-29 20:00:36+00:00,786.08,2,May,Thursday,3,22,20,False
U04410,2025-06-10 04:31:51+00:00,1056.95,2,June,Tuesday,1,24,4,False
U04418,2025-07-01 18:54:00+00:00,598.04,3,July,Tuesday,1,27,18,False
U04425,2025-06-26 09:55:00+00:00,578.33,2,June,Thursday,3,26,9,False
U04427,2025-03-01 11:55:00+00:00,780.29,1,March,Saturday,5,9,11,True
U04429,2025-05-11 17:45:00+00:00,678.49,2,May,Sunday,6,19,17,True
U04438,2025-02-16 01:45:17+00:00,885.4,1,February,Sunday,6,7,1,True
U04441,2025-04-24 06:45:02+00:00,645.59,2,April,Thursday,3,17,6,False
U04446,2025-03-09 07:59:00+00:00,376.57,1,March,Sunday,6,10,7,True
U04448,2025-01-24 20:43:44+00:00,830.22,1,January,Friday,4,4,20,False
U04460,2025-05-29 02:12:33+00:00,103.15,2,May,Thursday,3,22,2,False
U04464,2025-02-13 20:34:42+00:00,444.1,1,February,Thursday,3,7,20,False
U04469,2025-02-20 14:11:42+00:00,186.98,1,February,Thursday,3,8,14,False
U04483,2025-04-14 07:23:00+00:00,427.19,2,April,Monday,0,16,7,False
U04484,2025-03-04 13:44:49+00:00,199.85,1,March,Tuesday,1,10,13,False
U04486,2025-06-29 01:43:53+00:00,929.97,2,June,Sunday,6,26,1,True
U04498,2025-06-09 07:23:00+00:00,240.7,2,June,Monday,0,24,7,False
U04505,2025-04-25 00:50:14+00:00,261.4,2,April,Friday,4,17,0,False
U04506,2025-02-09 07:16:00+00:00,367.19,1,February,Sunday,6,6,7,True
U04507,2025-05-12 08:10:36+00:00,130.56,2,May,Monday,0,20,8,False
U04509,2025-05-02 20:42:00+00:00,366.71,2,May,Friday,4,18,20,False
U04513,2025-02-12 08:11:57+00:00,785.25,1,February,Wednesday,2,7,8,False
U04525,2025-06-14 01:01:36+00:00,244.42,2,June,Saturday,5,24,1,True
U04538,2025-05-23 17:07:55+00:00,427.05,2,May,Friday,4,21,17,False
U04544,2025-03-20 07:34:00+00:00,77.65,1,March,Thursday,3,12,7,False
U04549,2025-01-24 13:02:52+00:00,462.76,1,January,Friday,4,4,13,False
U04577,2025-06-06 21:36:58+00:00,129.18,2,June,Friday,4,23,21,False
U04579,2025-02-09 05:56:00+00:00,265.47,1,February,Sunday,6,6,5,True
U04587,2025-04-29 00:54:57+00:00,404.17,2,April,Tuesday,1,18,0,False
U04590,2025-07-18 08:24:00+00:00,661.45,3,July,Friday,4,29,8,False
U04596,2025-06-16 09:06:04+00:00,126.41,2,June,Monday,0,25,9,False
U04605,2025-05-06 20:36:02+00:00,1137.64,2,May,Tuesday,1,19,20,False
U04612,2025-01-16 00:24:00+00:00,940.09,1,January,Thursday,3,3,0,False
U04634,2025-06-16 16:42:49+00:00,434.72,2,June,Monday,0,25,16,False
U04640,2025-03-19 03:01:00+00:00,569.53,1,March,Wednesday,2,12,3,False
U04644,2025-07-04 18:03:08+00:00,553.37,3,July,Friday,4,27,18,False
U04646,2025-05-29 13:52:06+00:00,871.09,2,May,Thursday,3,22,13,False
U04654,2025-05-20 16:25:55+00:00,854.04,2,May,Tuesday,1,21,16,False
U04658,2025-03-29 00:27:30+00:00,668.85,1,March,Saturday,5,13,0,True
U04663,2025-06-23 17:03:00+00:00,339.38,2,June,Monday,0,26,17,False
U04667,2025-01-09 16:03:00+00:00,1176.19,1,January,Thursday,3,2,16,False
U04679,2025-02-22 10:10:08+00:00,1186.31,1,February,Saturday,5,8,10,True
U04687,2025-01-13 04:14:00+00:00,706.34,1,January,Monday,0,3,4,False
U04692,2025-03-02 00:38:00+00:00,1030.6,1,March,Sunday,6,9,0,True
U04698,2025-03-23 17:34:00+00:00,716.04,1,March,Sunday,6,12,17,True
U04699,2025-02-14 02:03:41+00:00,562.73,1,February,Friday,4,7,2,False
U04705,2025-02-04 17:40:56+00:00,1039.04,1,February,Tuesday,1,6,17,False
U04707,2025-02-14 08:41:11+00:00,137.35,1,February,Friday,4,7,8,False
U04709,2025-04-19 13:44:00+00:00,114.77,2,April,Saturday,5,16,13,True
U04712,2025-04-16 02:08:51+00:00,586.8,2,April,Wednesday,2,16,2,False
U04718,2025-06-18 11:04:00+00:00,345.31,2,June,Wednesday,2,25,11,False
U04726,2025-06-03 04:09:21+00:00,1018.13,2,June,Tuesday,1,23,4,False
U04733,2025-03-04 19:40:33+00:00,823.86,1,March,Tuesday,1,10,19,False
U04735,2025-02-07 18:51:00+00:00,1066.48,1,February,Friday,4,6,18,False
U04750,2025-01-11 05:50:00+00:00,624.99,1,January,Saturday,5,2,5,True
U04757,2025-06-01 04:33:00+00:00,863.45,2,June,Sunday,6,22,4,True
U04760,2025-03-18 08:36:52+00:00,695.18,1,March,Tuesday,1,12,8,False
U04773,2025-04-12 20:39:49+00:00,1174.52,2,April,Saturday,5,15,20,True
U04774,2025-04-01 00:42:45+00:00,895.12,2,April,Tuesday,1,14,0,False
U04781,2025-04-01 04:58:31+00:00,897.81,2,April,Tuesday,1,14,4,False
U04784,2025-06-10 20:10:32+00:00,110.62,2,June,Tuesday,1,24,20,False
U04787,2025-06-25 23:28:29+00:00,427.5,2,June,Wednesday,2,26,23,False
U04790,2025-01-17 21:27:42+00:00,688.8,1,January,Friday,4,3,21,False
U04793,2025-03-19 17:32:42+00:00,743.26,1,March,Wednesday,2,12,17,False
U04795,2025-06-01 14:47:10+00:00,568.63,2,June,Sunday,6,22,14,True
U04799,2025-07-08 13:12:27+00:00,831.22,3,July,Tuesday,1,28,13,False
U04802,2025-06-05 00:31:00+00:00,241.64,2,June,Thursday,3,23,0,False
U04803,2025-03-28 15:54:00+00:00,327.55,1,March,Friday,4,13,15,False
U04807,2025-05-28 16:28:00+00:00,641.77,2,May,Wednesday,2,22,16,False
U04810,2025-04-09 13:52:47+00:00,1040.34,2,April,Wednesday,2,15,13,False
U04815,2025-04-01 09:05:54+00:00,649.44,2,April,Tuesday,1,14,9,False
U04816,2025-03-23 05:04:32+00:00,924.31,1,March,Sunday,6,12,5,True
U04820,2025-04-30 19:49:27+00:00,737.2,2,April,Wednesday,2,18,19,False
U04821,2025-03-19 20:18:00+00:00,1190.03,1,March,Wednesday,2,12,20,False
U04823,2025-03-23 09:22:50+00:00,569.83,1,March,Sunday,6,12,9,True
U04835,2025-01-30 07:40:02+00:00,857.13,1,January,Thursday,3,5,7,False
U04839,2025-05-13 22:17:00+00:00,1160.1,2,May,Tuesday,1,20,22,False
U04843,2025-04-29 02:05:49+00:00,1006.75,2,April,Tuesday,1,18,2,False
U04848,2025-06-09 08:22:13+00:00,1140.72,2,June,Monday,0,24,8,False
U04862,2025-03-31 11:49:00+00:00,107.14,1,March,Monday,0,14,11,False
U04867,2025-01-25 16:56:00+00:00,468.35,1,January,Saturday,5,4,16,True
U04872,2025-02-23 14:17:28+00:00,444.48,1,February,Sunday,6,8,14,True
U04880,2025-03-06 09:17:57+00:00,224.86,1,March,Thursday,3,10,9,False
U04884,2025-05-04 14:21:40+00:00,449.81,2,May,Sunday,6,18,14,True
U04887,2025-02-09 00:21:00+00:00,1159.97,1,February,Sunday,6,6,0,True
U04890,2025-04-02 21:06:00+00:00,1167.42,2,April,Wednesday,2,14,21,False
U04896,2025-07-09 05:52:03+00:00,1131.02,3,July,Wednesday,2,28,5,False
U04899,2025-02-15 19:59:15+00:00,1125.99,1,February,Saturday,5,7,19,True
U04902,2025-02-17 23:33:00+00:00,1015.81,1,February,Monday,0,8,23,False
U04903,2025-03-04 12:27:08+00:00,611.98,1,March,Tuesday,1,10,12,False
U04906,2025-06-18 14:58:58+00:00,348.87,2,June,Wednesday,2,25,14,False
U04909,2025-02-18 11:38:00+00:00,240.26,1,February,Tuesday,1,8,11,False
U04910,2025-06-30 16:20:40+00:00,1143.71,2,June,Monday,0,27,16,False
U04920,2025-06-27 18:16:36+00:00,934.78,2,June,Friday,4,26,18,False
U04922,2025-02-20 10:19:28+00:00,91.69,1,February,Thursday,3,8,10,False
U04926,2025-03-31 06:58:00+00:00,304.39,1,March,Monday,0,14,6,False
U04929,2025-01-07 11:09:00+00:00,373.91,1,January,Tuesday,1,2,11,False
U04932,2025-03-23 16:25:05+00:00,1101.44,1,March,Sunday,6,12,16,True
U04934,2025-06-19 16:46:00+00:00,455.18,2,June,Thursday,3,25,16,False
U04935,2025-03-03 03:05:00+00:00,407.2,1,March,Monday,0,10,3,False
U04941,2025-03-27 04:40:52+00:00,698.78,1,March,Thursday,3,13,4,False
U04949,2025-02-04 01:50:31+00:00,307.32,1,February,Tuesday,1,6,1,False
U04952,2025-04-12 00:46:00+00:00,1086.46,2,April,Saturday,5,15,0,True
U04976,2025-01-22 13:37:42+00:00,997.56,1,January,Wednesday,2,4,13,False
U04984,2025-01-11 18:56:00+00:00,315.41,1,January,Saturday,5,2,18,True
U04986,2025-04-24 02:13:00+00:00,91.13,2,April,Thursday,3,17,2,False
U04989,2025-06-23 23:14:40+00:00,640.76,2,June,Monday,0,26,23,False
U04997,2025-04-06 20:37:00+00:00,1139.09,2,April,Sunday,6,14,20,True
U04998,2025-06-22 15:28:27+00:00,1097.96,2,June,Sunday,6,25,15,True
U05000,2025-04-02 18:36:30+00:00,502.23,2,April,Wednesday,2,14,18,False
U05004,2025-06-24 17:00:18+00:00,117.54,2,June,Tuesday,1,26,17,False
U05011,2025-06-12 13:44:47+00:00,1044.8,2,June,Thursday,3,24,13,False
U05022,2025-04-14 04:51:26+00:00,922.02,2,April,Monday,0,16,4,False
U05028,2025-06-11 16:30:33+00:00,761.54,2,June,Wednesday,2,24,16,False
U05034,2025-04-10 11:32:35+00:00,1148.52,2,April,Thursday,3,15,11,False
U05045,2025-02-03 16:49:00+00:00,131.76,1,February,Monday,0,6,16,False
U05050,2025-05-06 15:40:00+00:00,125.4,2,May,Tuesday,1,19,15,False
U05051,2025-03-04 06:56:00+00:00,740.38,1,March,Tuesday,1,10,6,False
U05053,2025-01-07 09:58:00+00:00,278.87,1,January,Tuesday,1,2,9,False
U05063,2025-04-22 17:41:51+00:00,499.53,2,April,Tuesday,1,17,17,False
U05064,2025-04-11 13:31:01+00:00,262.6,2,April,Friday,4,15,13,False
U05068,2025-02-21 11:50:00+00:00,351.49,1,February,Friday,4,8,11,False
U05075,2025-01-13 08:45:25+00:00,1177.97,1,January,Monday,0,3,8,False
U05080,2025-05-02 05:02:37+00:00,1178.33,2,May,Friday,4,18,5,False
U05085,2025-05-20 04:00:00+00:00,532.13,2,May,Tuesday,1,21,4,False
U05094,2025-02-28 17:51:35+00:00,1034.42,1,February,Friday,4,9,17,False
U05097,2025-03-09 15:48:19+00:00,1054.42,1,March,Sunday,6,10,15,True
U05109,2025-03-24 18:03:35+00:00,617.07,1,March,Monday,0,13,18,False
U05110,2025-06-13 19:56:15+00:00,857.36,2,June,Friday,4,24,19,False
U05124,2025-04-11 00:22:14+00:00,149.14,2,April,Friday,4,15,0,False
U05129,2025-06-05 19:54:58+00:00,151.39,2,June,Thursday,3,23,19,False
U05138,2025-03-20 10:04:23+00:00,870.74,1,March,Thursday,3,12,10,False
U05150,2025-03-05 18:02:56+00:00,1049.0,1,March,Wednesday,2,10,18,False
U05152,2025-06-16 07:30:00+00:00,1144.24,2,June,Monday,0,25,7,False
U05159,2025-03-28 20:54:00+00:00,1135.99,1,March,Friday,4,13,20,False
U05172,2025-01-20 12:20:06+00:00,839.6,1,January,Monday,0,4,12,False
U05181,2025-06-26 08:53:00+00:00,407.66,2,June,Thursday,3,26,8,False
U05183,2025-06-08 22:42:08+00:00,1139.94,2,June,Sunday,6,23,22,True
U05191,2025-02-23 23:57:44+00:00,284.69,1,February,Sunday,6,8,23,True
U05203,2025-04-22 06:00:00+00:00,1161.11,2,April,Tuesday,1,17,6,False
U05205,2025-02-18 05:21:27+00:00,309.45,1,February,Tuesday,1,8,5,False
U05242,2025-01-07 04:04:00+00:00,981.66,1,January,Tuesday,1,2,4,False
U05252,2025-03-12 16:53:22+00:00,1074.81,1,March,Wednesday,2,11,16,False
U05255,2025-05-24 07:45:00+00:00,110.63,2,May,Saturday,5,21,7,True
U05258,2025-05-05 01:36:09+00:00,820.43,2,May,Monday,0,19,1,False
U05266,2025-02-10 14:39:24+00:00,668.81,1,February,Monday,0,7,14,False
U05284,2025-03-22 06:30:44+00:00,1194.56,1,March,Saturday,5,12,6,True
U05286,2025-06-24 12:58:00+00:00,140.32,2,June,Tuesday,1,26,12,False
U05293,2025-05-04 13:38:57+00:00,280.83,2,May,Sunday,6,18,13,True
U05299,2025-04-15 01:32:00+00:00,615.36,2,April,Tuesday,1,16,1,False
U05300,2025-06-26 07:31:15+00:00,937.63,2,June,Thursday,3,26,7,False
U05305,2025-07-05 18:55:44+00:00,355.62,3,July,Saturday,5,27,18,True
U05308,2025-04-12 07:06:20+00:00,749.42,2,April,Saturday,5,15,7,True
U05310,2025-03-13 03:08:00+00:00,119.22,1,March,Thursday,3,11,3,False
U05313,2025-05-31 00:30:40+00:00,638.37,2,May,Saturday,5,22,0,True
U05317,2025-04-03 13:07:52+00:00,1073.53,2,April,Thursday,3,14,13,False
U05320,2025-04-14 23:30:00+00:00,784.01,2,April,Monday,0,16,23,False
U05322,2025-05-08 08:22:00+00:00,697.01,2,May,Thursday,3,19,8,False
U05323,2025-05-22 00:16:50+00:00,251.08,2,May,Thursday,3,21,0,False
U05335,2025-05-26 07:21:50+00:00,111.73,2,May,Monday,0,22,7,False
U05341,2025-05-10 19:09:00+00:00,1191.44,2,May,Saturday,5,19,19,True
U05348,2025-04-17 21:29:37+00:00,339.15,2,April,Thursday,3,16,21,False
U05350,2025-02-21 18:41:56+00:00,398.5,1,February,Friday,4,8,18,False
U05361,2025-07-02 21:39:00+00:00,335.94,3,July,Wednesday,2,27,21,False
U05364,2025-01-23 22:40:00+00:00,954.51,1,January,Thursday,3,4,22,False
U05370,2025-03-01 17:19:07+00:00,1046.2,1,March,Saturday,5,9,17,True
U05371,2025-04-29 02:22:40+00:00,464.02,2,April,Tuesday,1,18,2,False
U05379,2025-05-02 16:45:02+00:00,1153.1,2,May,Friday,4,18,16,False
U05380,2025-07-03 05:26:00+00:00,287.81,3,July,Thursday,3,27,5,False
U05382,2025-01-18 02:29:34+00:00,753.57,1,January,Saturday,5,3,2,True
U05393,2025-04-22 01:17:00+00:00,754.08,2,April,Tuesday,1,17,1,False
U05397,2025-04-15 14:35:46+00:00,879.66,2,April,Tuesday,1,16,14,False
U05402,2025-04-22 09:56:26+00:00,1177.8,2,April,Tuesday,1,17,9,False
U05406,2025-06-21 10:55:46+00:00,814.99,2,June,Saturday,5,25,10,True
U05408,2025-02-10 04:14:58+00:00,410.61,1,February,Monday,0,7,4,False
U05411,2025-04-12 13:22:00+00:00,279.8,2,April,Saturday,5,15,13,True
U05413,2025-05-21 11:41:00+00:00,559.69,2,May,Wednesday,2,21,11,False
U05420,2025-05-29 11:34:00+00:00,338.78,2,May,Thursday,3,22,11,False
U05422,2025-07-03 06:03:18+00:00,534.55,3,July,Thursday,3,27,6,False
U05426,2025-03-06 12:55:00+00:00,425.9,1,March,Thursday,3,10,12,False
U05433,2025-04-18 07:02:00+00:00,141.3,2,April,Friday,4,16,7,False
U05434,2025-02-17 22:54:00+00:00,198.82,1,February,Monday,0,8,22,False
U05449,2025-06-02 08:54:18+00:00,1021.09,2,June,Monday,0,23,8,False
U05452,2025-03-22 14:00:55+00:00,85.66,1,March,Saturday,5,12,14,True
U05472,2025-01-22 22:38:01+00:00,423.28,1,January,Wednesday,2,4,22,False
U05475,2025-04-25 13:34:49+00:00,751.02,2,April,Friday,4,17,13,False
U05477,2025-02-03 23:51:23+00:00,1059.27,1,February,Monday,0,6,23,False
U05479,2025-05-10 19:57:36+00:00,1035.74,2,May,Saturday,5,19,19,True
U05495,2025-03-05 06:01:13+00:00,602.26,1,March,Wednesday,2,10,6,False
U05499,2025-04-29 21:28:31+00:00,849.22,2,April,Tuesday,1,18,21,False
U05503,2025-07-09 08:09:09+00:00,376.68,3,July,Wednesday,2,28,8,False
U05508,2025-04-03 09:52:43+00:00,121.08,2,April,Thursday,3,14,9,False
U05510,2025-03-12 12:29:00+00:00,182.76,1,March,Wednesday,2,11,12,False
U05512,2025-04-07 12:48:17+00:00,839.37,2,April,Monday,0,15,12,False
U05516,2025-06-20 01:27:00+00:00,1185.2,2,June,Friday,4,25,1,False
U05525,2025-04-14 07:35:18+00:00,149.28,2,April,Monday,0,16,7,False
U05549,2025-04-11 08:33:00+00:00,190.17,2,April,Friday,4,15,8,False
U05552,2025-06-28 19:20:00+00:00,588.02,2,June,Saturday,5,26,19,True
U05554,2025-05-31 19:43:39+00:00,691.22,2,May,Saturday,5,22,19,True
U05562,2025-02-12 09:59:23+00:00,219.2,1,February,Wednesday,2,7,9,False
U05576,2025-03-14 19:57:26+00:00,758.12,1,March,Friday,4,11,19,False
U05589,2025-05-06 06:27:00+00:00,838.67,2,May,Tuesday,1,19,6,False
U05594,2025-06-22 10:19:49+00:00,379.32,2,June,Sunday,6,25,10,True
U05597,2025-05-02 10:38:53+00:00,1014.53,2,May,Friday,4,18,10,False
U05600,2025-04-13 15:00:18+00:00,300.08,2,April,Sunday,6,15,15,True
U05612,2025-04-09 20:05:00+00:00,990.67,2,April,Wednesday,2,15,20,False
U05623,2025-06-14 22:12:50+00:00,466.96,2,June,Saturday,5,24,22,True
U05625,2025-03-30 02:46:55+00:00,417.11,1,March,Sunday,6,13,2,True
U05636,2025-06-05 09:36:30+00:00,123.58,2,June,Thursday,3,23,9,False
U05640,2025-04-29 11:47:24+00:00,803.74,2,April,Tuesday,1,18,11,False
U05643,2025-05-15 12:33:40+00:00,1053.45,2,May,Thursday,3,20,12,False
U05644,2025-02-02 02:04:00+00:00,669.23,1,February,Sunday,6,5,2,True
U05649,2025-06-21 12:49:52+00:00,850.8,2,June,Saturday,5,25,12,True
U05662,2025-03-12 05:25:23+00:00,1085.8,1,March,Wednesday,2,11,5,False
U05664,2025-04-24 20:38:39+00:00,970.92,2,April,Thursday,3,17,20,False
U05678,2025-03-17 23:24:41+00:00,335.2,1,March,Monday,0,12,23,False
U05679,2025-04-03 12:57:36+00:00,785.13,2,April,Thursday,3,14,12,False
U05681,2025-06-30 15:27:11+00:00,892.26,2,June,Monday,0,27,15,False
U05686,2025-02-01 08:43:16+00:00,1115.28,1,February,Saturday,5,5,8,True
U05691,2025-04-29 14:04:00+00:00,1066.47,2,April,Tuesday,1,18,14,False
U05699,2025-01-13 19:09:02+00:00,563.83,1,January,Monday,0,3,19,False
U05724,2025-06-30 14:39:44+00:00,1092.21,2,June,Monday,0,27,14,False
U05740,2025-04-20 01:07:18+00:00,561.13,2,April,Sunday,6,16,1,True
U05749,2025-05-15 06:41:00+00:00,90.2,2,May,Thursday,3,20,6,False
U05751,2025-01-19 22:46:31+00:00,613.78,1,January,Sunday,6,3,22,True
U05760,2025-01-19 00:24:00+00:00,1009.99,1,January,Sunday,6,3,0,True
U05762,2025-05-20 05:40:00+00:00,344.68,2,May,Tuesday,1,21,5,False
U05769,2025-02-06 02:38:00+00:00,1186.88,1,February,Thursday,3,6,2,False
U05776,2025-06-09 14:45:33+00:00,1136.96,2,June,Monday,0,24,14,False
U05782,2025-05-05 14:11:27+00:00,845.21,2,May,Monday,0,19,14,False
U05795,2025-07-02 13:55:32+00:00,1121.92,3,July,Wednesday,2,27,13,False
U05804,2025-03-08 08:33:00+00:00,614.55,1,March,Saturday,5,10,8,True
U05807,2025-04-10 22:22:00+00:00,781.95,2,April,Thursday,3,15,22,False
U05811,2025-05-26 09:54:21+00:00,1191.05,2,May,Monday,0,22,9,False
U05828,2025-02-21 00:51:00+00:00,403.04,1,February,Friday,4,8,0,False
U05831,2025-06-24 10:02:00+00:00,371.09,2,June,Tuesday,1,26,10,False
U05844,2025-02-02 05:47:00+00:00,615.51,1,February,Sunday,6,5,5,True
U05845,2025-04-09 00:41:32+00:00,738.45,2,April,Wednesday,2,15,0,False
U05856,2025-04-10 16:10:31+00:00,347.91,2,April,Thursday,3,15,16,False
U05860,2025-02-26 09:30:57+00:00,619.54,1,February,Wednesday,2,9,9,False
U05873,2025-04-22 07:56:48+00:00,892.94,2,April,Tuesday,1,17,7,False
U05876,2025-01-15 14:10:00+00:00,295.31,1,January,Wednesday,2,3,14,False
U05882,2025-01-26 18:51:00+00:00,607.6,1,January,Sunday,6,4,18,True
U05888,2025-05-09 09:00:33+00:00,723.2,2,May,Friday,4,19,9,False
U05891,2025-03-26 13:48:57+00:00,150.86,1,March,Wednesday,2,13,13,False
U05892,2025-01-05 06:32:37+00:00,1164.7,1,January,Sunday,6,1,6,True
U05901,2025-06-05 19:27:30+00:00,561.86,2,June,Thursday,3,23,19,False
U05905,2025-05-11 03:23:31+00:00,697.51,2,May,Sunday,6,19,3,True
U05911,2025-07-07 10:40:42+00:00,158.71,3,July,Monday,0,28,10,False
U05926,2025-03-12 04:34:00+00:00,1069.61,1,March,Wednesday,2,11,4,False
U05927,2025-02-17 08:17:00+00:00,959.75,1,February,Monday,0,8,8,False
U05931,2025-03-28 05:46:00+00:00,255.12,1,March,Friday,4,13,5,False
U05938,2025-04-11 14:53:00+00:00,517.85,2,April,Friday,4,15,14,False
U05946,2025-06-19 15:32:57+00:00,884.64,2,June,Thursday,3,25,15,False
U05948,2025-05-03 04:52:00+00:00,567.99,2,May,Saturday,5,18,4,True
U05951,2025-01-26 23:34:39+00:00,266.48,1,January,Sunday,6,4,23,True
U05952,2025-04-19 12:27:49+00:00,1071.55,2,April,Saturday,5,16,12,True
U05963,2025-02-19 23:42:00+00:00,1128.14,1,February,Wednesday,2,8,23,False
U05964,2025-05-16 19:48:25+00:00,715.51,2,May,Friday,4,20,19,False
U05965,2025-03-17 13:43:42+00:00,89.75,1,March,Monday,0,12,13,False
U05967,2025-06-07 16:47:02+00:00,1166.56,2,June,Saturday,5,23,16,True
U05976,2025-05-26 04:38:34+00:00,231.54,2,May,Monday,0,22,4,False
U05980,2025-06-20 10:42:00+00:00,447.56,2,June,Friday,4,25,10,False
U06001,2025-06-29 02:47:00+00:00,1144.43,2,June,Sunday,6,26,2,True
U06002,2025-02-01 01:00:39+00:00,515.8,1,February,Saturday,5,5,1,True
U06005,2025-01-30 19:51:30+00:00,1117.28,1,January,Thursday,3,5,19,False
U06009,2025-03-17 16:35:07+00:00,179.77,1,March,Monday,0,12,16,False
U06027,2025-03-04 17:59:00+00:00,602.19,1,March,Tuesday,1,10,17,False
U06031,2025-03-03 20:11:00+00:00,190.77,1,March,Monday,0,10,20,False
U06037,2025-02-14 14:15:03+00:00,610.78,1,February,Friday,4,7,14,False
U06048,2025-05-02 10:12:15+00:00,746.77,2,May,Friday,4,18,10,False
U06049,2025-05-15 17:46:00+00:00,874.32,2,May,Thursday,3,20,17,False
U06054,2025-04-01 17:11:03+00:00,357.61,2,April,Tuesday,1,14,17,False
U06057,2025-02-23 04:44:47+00:00,174.29,1,February,Sunday,6,8,4,True
U06067,2025-04-19 10:56:00+00:00,912.46,2,April,Saturday,5,16,10,True
U06075,2025-04-13 06:16:30+00:00,569.51,2,April,Sunday,6,15,6,True
U06086,2025-04-24 12:27:32+00:00,94.73,2,April,Thursday,3,17,12,False
U06087,2025-04-21 22:51:48+00:00,380.76,2,April,Monday,0,17,22,False
U06090,2025-04-09 14:21:50+00:00,509.28,2,April,Wednesday,2,15,14,False
U06093,2025-06-09 13:29:36+00:00,408.41,2,June,Monday,0,24,13,False
U06094,2025-03-16 05:56:54+00:00,677.03,1,March,Sunday,6,11,5,True
U06103,2025-01-09 08:38:00+00:00,1073.5,1,January,Thursday,3,2,8,False
U06107,2025-04-04 04:23:36+00:00,643.81,2,April,Friday,4,14,4,False
U06129,2025-05-20 18:27:39+00:00,277.37,2,May,Tuesday,1,21,18,False
U06136,2025-03-06 06:57:51+00:00,550.59,1,March,Thursday,3,10,6,False
U06145,2025-03-30 09:19:00+00:00,237.73,1,March,Sunday,6,13,9,True
U06147,2025-01-28 00:08:00+00:00,434.94,1,January,Tuesday,1,5,0,False
U06158,2025-06-06 06:27:00+00:00,825.32,2,June,Friday,4,23,6,False
